ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov
570	227	1	1	0.000000	13.488987	13.488987	0.000000	0.000000
571	2327	1	1	0.000000	13.733133	13.733133	0.000000	0.000000
572	1	1	2	0.000000	36.000000	36.000000	0.000000	0.000000
573	1	3	1	0.000000	90.000000	90.000000	0.000000	0.000000
574	4	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
575	67	1	1	0.000000	16.567164	16.567164	0.000000	0.000000
576	1605	1	1	0.000000	13.688474	13.688474	0.000000	0.000000
577	57	1	1	0.000000	80.333333	80.333333	0.000000	0.000000
578	1	2	1	0.000000	40.000000	40.000000	0.000000	0.000000
579	1621	1	1	0.000000	13.348550	13.348550	0.000000	0.000000
580	210	1	1	0.000000	14.523810	14.523810	0.000000	0.000000
581	365	1	1	0.000000	14.553425	14.553425	0.000000	0.000000
582	10	1	1	0.000000	18.600000	18.600000	0.000000	0.000000
583	32	1	1	0.000000	16.281250	16.281250	0.000000	0.000000
584	95	1	1	0.000000	16.768421	16.768421	0.000000	0.000000
585	566	1	1	0.000000	14.067138	14.067138	0.000000	0.000000
586	23	1	1	0.000000	46.217391	46.217391	0.000000	0.000000
587	1713	1	1	0.000000	14.005838	14.005838	0.000000	0.000000
588	671	2	1	0.000000	27.743666	27.743666	0.000000	0.000000
589	2401	1	1	0.000000	13.751354	13.751354	0.000000	0.000000
590	3	2	1	0.000000	33.666667	33.666667	0.000000	0.000000
591	32	1	1	0.000000	13.875000	13.875000	0.000000	0.000000
592	20	2	2	0.000000	27.100000	27.100000	0.000000	0.000000
593	1395	1	1	0.000000	14.129032	14.129032	0.000000	0.000000
594	207	1	1	0.000000	13.758454	13.758454	0.000000	0.000000
595	2497	1	1	0.000000	13.628755	13.628755	0.000000	0.000000
596	430	1	1	0.000000	15.202326	15.202326	0.000000	0.000000
597	3703	1	1	0.000000	13.618688	13.618688	0.000000	0.000000
598	1606	1	1	0.000000	13.509963	13.509963	0.000000	0.000000
599	3	0	0	0.000000	34.333333	34.333333	0.000000	0.000000
600	53	1	1	0.000000	10.849057	10.849057	0.000000	0.000000
601	3256	1	1	0.000000	13.879300	13.879300	0.000000	0.000000
602	173	2	2	0.000000	28.682081	28.682081	0.000000	0.000000
603	2510	1	1	0.000000	13.490438	13.490438	0.000000	0.000000
604	720	1	1	0.000000	13.847222	13.847222	0.000000	0.000000
605	210	1	1	0.000000	12.223810	12.223810	0.000000	0.000000
606	2849	1	1	0.000000	13.789049	13.789049	0.000000	0.000000
607	262	1	1	0.000000	14.641221	14.641221	0.000000	0.000000
608	52	1	1	0.000000	22.288462	22.288462	0.000000	0.000000
609	0	1	3	Inf	Inf	Inf	Inf	Inf
610	25	1	1	0.000000	15.000000	15.000000	0.000000	0.000000
611	656	1	1	0.000000	13.475610	13.475610	0.000000	0.000000
612	2	0	0	0.000000	26.000000	26.000000	0.000000	0.000000
613	1485	1	1	0.000000	13.480135	13.480135	0.000000	0.000000
614	122	1	1	0.000000	14.868852	14.868852	0.000000	0.000000
615	38	1	1	0.000000	16.315789	16.315789	0.000000	0.000000
616	1	2	1	0.000000	63.000000	48.000000	0.000000	0.000000
617	402	1	1	0.000000	13.751244	13.751244	0.000000	0.000000
618	45	1	2	0.000000	32.511111	32.511111	0.000000	0.000000
619	582	1	1	0.000000	14.261168	14.261168	0.000000	0.000000
620	8	1	1	0.000000	177.000000	26.375000	0.000000	0.000000
621	5	2	2	0.000000	201.000000	43.200000	0.000000	0.000000
622	5	1	1	0.000000	184.000000	20.200000	0.000000	0.000000
623	312	1	1	0.000000	13.814103	13.814103	0.000000	0.000000
624	92	1	1	0.000000	14.326087	14.326087	0.000000	0.000000
625	1	1	3	0.000000	109.000000	109.000000	0.000000	0.000000
626	6	2	1	0.000000	20.500000	20.500000	0.000000	0.000000
627	22	1	1	0.000000	13.272727	13.272727	0.000000	0.000000
628	24	1	1	0.000000	11.666667	11.666667	0.000000	0.000000
629	3	2	2	0.000000	22.333333	22.333333	0.000000	0.000000
630	2	2	2	0.000000	71.500000	71.500000	0.000000	0.000000
631	5994	1	1	0.000000	13.503170	13.503170	0.000000	0.000000
632	19	2	2	0.000000	21.368421	21.368421	0.000000	0.000000
633	7	1	1	0.000000	20.142857	20.142857	0.000000	0.000000
634	1	1	4	0.000000	208.000000	140.000000	0.000000	0.000000
635	1	1	2	0.000000	48.000000	48.000000	0.000000	0.000000
636	57	1	0	0.000000	11.122807	11.122807	0.000000	0.000000
637	59	1	1	0.000000	29.610169	29.610169	0.000000	0.000000
638	16	2	2	0.000000	105.312500	105.312500	0.000000	0.000000
639	75	1	1	0.000000	80.986667	80.986667	0.000000	0.000000
640	1541	1	1	0.000000	13.768332	13.768332	0.000000	0.000000
641	2	0	0	0.000000	27.500000	27.500000	0.000000	0.000000
642	739	1	1	0.000000	14.089310	14.089310	0.000000	0.000000
643	200	1	1	0.000000	27.245000	24.635000	0.000000	0.000000
644	5	1	1	0.000000	69.800000	69.800000	0.000000	0.000000
645	1	2	2	0.000000	102.000000	102.000000	0.000000	0.000000
646	1	2	2	0.000000	110.000000	110.000000	0.000000	0.000000
647	1	3	1	0.000000	126.000000	126.000000	0.000000	0.000000
648	3	2	1	0.000000	90.000000	67.333333	0.000000	0.000000
649	8	2	1	0.000000	79.125000	44.625000	0.000000	0.000000
650	1540	1	1	0.000000	14.357792	14.357792	0.000000	0.000000
651	17	1	1	0.000000	15.882353	15.882353	0.000000	0.000000
652	2	2	2	0.000000	31.500000	31.500000	0.000000	0.000000
653	50	1	1	0.000000	12.280000	12.280000	0.000000	0.000000
654	161	3	2	0.000000	53.832298	53.322981	0.000000	0.000000
655	6	2	3	0.000000	85.500000	85.500000	0.000000	0.000000
656	5118	1	1	0.000000	13.643415	13.643415	0.000000	0.000000
657	1	1	2	0.000000	50.000000	50.000000	0.000000	0.000000
658	1	3	4	0.000000	422.000000	395.000000	0.000000	0.000000
659	1	3	9	0.000000	1609.000000	669.000000	0.000000	0.000000
660	1	2	1	0.000000	1492.000000	661.000000	0.000000	0.000000
661	1	2	2	0.000000	1495.000000	667.000000	0.000000	0.000000
662	1	3	4	0.000000	1497.000000	639.000000	0.000000	0.000000
663	2	1	4	0.000000	1543.500000	678.500000	0.000000	0.000000
664	1	1	7	0.000000	1943.000000	937.000000	0.000000	0.000000
665	1	1	4	0.000000	2034.000000	1040.000000	0.000000	0.000000
666	1	2	3	0.000000	2090.000000	1096.000000	0.000000	0.000000
667	1	5	2	0.000000	2111.000000	1119.000000	0.000000	0.000000
668	1	1	1	0.000000	1968.000000	1062.000000	0.000000	0.000000
669	30	1	1	0.000000	30.600000	21.633333	0.000000	0.000000
670	63	2	2	0.000000	41.746032	41.746032	0.000000	0.000000
671	88	2	2	0.000000	40.159091	36.159091	0.000000	0.000000
672	18	1	1	0.000000	11.277778	11.277778	0.000000	0.000000
673	58	2	1	0.000000	45.293103	45.293103	0.000000	0.000000
674	23	1	1	0.000000	40.695652	40.695652	0.000000	0.000000
675	1	1	2	0.000000	69.000000	69.000000	0.000000	0.000000
676	1	2	2	0.000000	71.000000	71.000000	0.000000	0.000000
677	2	2	2	0.000000	65.000000	65.000000	0.000000	0.000000
678	608	1	1	0.000000	13.699013	13.699013	0.000000	0.000000
679	42	1	1	0.000000	13.357143	13.357143	0.000000	0.000000
680	2	1	1	0.000000	13.000000	13.000000	0.000000	0.000000
681	0	3	4	Inf	Inf	Inf	Inf	Inf
682	1	8	1	0.000000	540.000000	110.000000	0.000000	0.000000
683	1	4	1	0.000000	245.000000	92.000000	0.000000	0.000000
684	58	1	1	0.000000	11.517241	11.517241	0.000000	0.000000
685	1115	1	1	0.000000	13.959641	13.959641	0.000000	0.000000
686	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000
687	1	2	2	0.000000	57.000000	57.000000	0.000000	0.000000
688	12	2	1	0.000000	17.083333	17.083333	0.000000	0.000000
689	710	0	1	0.000000	13.571831	13.571831	0.000000	0.000000
690	760	1	0	0.000000	12.876316	12.876316	0.000000	0.000000
691	2	2	2	0.000000	25.500000	25.500000	0.000000	0.000000
692	2	1	1	0.000000	11.500000	11.500000	0.000000	0.000000
693	21	1	1	0.000000	11.095238	11.095238	0.000000	0.000000
694	59	2	2	0.000000	98.915254	75.491525	0.000000	0.000000
695	95	1	1	0.000000	12.452632	12.452632	0.000000	0.000000
696	1	2	2	0.000000	86.000000	58.000000	0.000000	0.000000
697	2	1	1	0.000000	26.000000	26.000000	0.000000	0.000000
698	1	1	3	0.000000	94.000000	94.000000	0.000000	0.000000
699	3	1	1	0.000000	108.333333	108.333333	0.000000	0.000000
700	2	1	2	0.000000	114.000000	114.000000	0.000000	0.000000
701	91	1	1	0.000000	12.494505	12.494505	0.000000	0.000000
702	52	2	2	0.000000	31.076923	21.711538	0.000000	0.000000
703	669	1	1	0.000000	13.479821	13.479821	0.000000	0.000000
704	30	1	1	0.000000	43.900000	29.400000	0.000000	0.000000
705	143	1	1	0.000000	14.748252	14.748252	0.000000	0.000000
706	39	1	1	0.000000	13.076923	13.076923	0.000000	0.000000
707	1	7	3	0.000000	1188.000000	429.000000	0.000000	0.000000
708	1	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
709	24	1	1	0.000000	11.333333	11.333333	0.000000	0.000000
710	1	2	2	0.000000	16.000000	16.000000	0.000000	0.000000
711	2	1	2	0.000000	18.500000	18.500000	0.000000	0.000000
712	1	1	2	0.000000	38.000000	38.000000	0.000000	0.000000
713	1	1	3	0.000000	118.000000	118.000000	0.000000	0.000000
714	1	2	2	0.000000	62.000000	49.000000	0.000000	0.000000
715	1	1	1	0.000000	49.000000	36.000000	0.000000	0.000000
716	1	1	2	0.000000	69.000000	56.000000	0.000000	0.000000
717	7	1	2	0.000000	90.000000	76.428571	0.000000	0.000000
718	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000
719	43	1	1	0.000000	14.767442	14.767442	0.000000	0.000000
720	1177	1	1	0.000000	12.932880	12.932880	0.000000	0.000000
721	471	1	1	0.000000	13.649682	13.649682	0.000000	0.000000
722	28	1	1	0.000000	28.107143	28.107143	0.000000	0.000000
723	613	1	1	0.000000	14.525285	14.525285	0.000000	0.000000
724	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000
725	743	1	1	0.000000	14.005384	14.005384	0.000000	0.000000
726	2128	1	1	0.000000	13.417293	13.417293	0.000000	0.000000
727	0	4	4	Inf	Inf	Inf	Inf	Inf
728	339	1	1	0.000000	13.179941	13.179941	0.000000	0.000000
729	483	1	1	0.000000	13.596273	13.596273	0.000000	0.000000
730	150	1	1	0.000000	12.186667	12.186667	0.000000	0.000000
731	5	1	1	0.000000	72.400000	41.000000	0.000000	0.000000
732	483	1	1	0.000000	14.128364	14.128364	0.000000	0.000000
733	20	2	2	0.000000	24.450000	24.450000	0.000000	0.000000
734	15	2	2	0.000000	89.800000	89.800000	0.000000	0.000000
735	2179	1	2	0.000000	20.475447	10.437816	0.000000	0.000000
736	26	1	1	0.000000	13.307692	13.307692	0.000000	0.000000
737	1	2	2	0.000000	59.000000	59.000000	0.000000	0.000000
738	3	2	1	0.000000	26.333333	26.333333	0.000000	0.000000
739	1113	2	2	0.000000	28.063792	27.263252	0.000000	0.000000
740	480	1	1	0.000000	13.291667	13.291667	0.000000	0.000000
741	38	1	1	0.000000	40.763158	32.368421	0.000000	0.000000
742	4	2	2	0.000000	75.250000	75.250000	0.000000	0.000000
743	118	1	1	0.000000	85.322034	78.703390	0.000000	0.000000
744	476	1	1	0.000000	13.621849	13.621849	0.000000	0.000000
745	1	3	5	0.000000	447.000000	275.000000	0.000000	0.000000
746	84	1	1	0.000000	75.880952	72.940476	0.000000	0.000000
747	621	1	1	0.000000	13.958132	13.958132	0.000000	0.000000
748	5	2	2	0.000000	61.200000	61.200000	0.000000	0.000000
749	3	2	1	0.000000	42.333333	42.333333	0.000000	0.000000
750	6	1	1	0.000000	17.000000	17.000000	0.000000	0.000000
751	2	1	2	0.000000	136.000000	43.000000	0.000000	0.000000
752	1090	1	1	0.000000	13.912844	13.912844	0.000000	0.000000
753	33	1	1	0.000000	12.484848	12.484848	0.000000	0.000000
754	35	1	1	0.000000	15.914286	15.914286	0.000000	0.000000
755	1027	1	1	0.000000	13.647517	13.647517	0.000000	0.000000
756	60	1	1	0.000000	131.700000	131.700000	0.000000	0.000000
757	48	2	2	0.000000	24.166667	18.375000	0.000000	0.000000
758	1050	1	1	0.000000	13.794286	13.794286	0.000000	0.000000
759	2	0	0	0.000000	30.000000	30.000000	0.000000	0.000000
760	1437	1	1	0.000000	14.220598	14.220598	0.000000	0.000000
761	49	1	1	0.000000	17.183673	17.183673	0.000000	0.000000
762	190	2	2	0.000000	28.400000	24.305263	0.000000	0.000000
763	57	1	1	0.000000	14.543860	14.543860	0.000000	0.000000
764	8	1	1	0.000000	70.500000	15.625000	0.000000	0.000000
765	1	1	3	0.000000	1824.000000	997.000000	0.000000	0.000000
766	1	3	4	0.000000	1913.000000	1051.000000	0.000000	0.000000
767	1	10	2	0.000000	1851.000000	973.000000	0.000000	0.000000
768	1	3	1	0.000000	95.000000	95.000000	0.000000	0.000000
769	2	3	1	0.000000	77.500000	77.500000	0.000000	0.000000
770	6	2	1	0.000000	31.000000	31.000000	0.000000	0.000000
771	55	1	1	0.000000	25.163636	25.163636	0.000000	0.000000
772	450	1	1	0.000000	13.368889	13.368889	0.000000	0.000000
773	1112	1	1	0.000000	13.677158	13.677158	0.000000	0.000000
774	1	0	0	0.000000	44.000000	44.000000	0.000000	0.000000
775	1	2	2	0.000000	48.000000	48.000000	0.000000	0.000000
776	2	2	1	0.000000	32.500000	32.500000	0.000000	0.000000
777	22	1	1	0.000000	18.000000	18.000000	0.000000	0.000000
778	379	2	2	0.000000	27.878628	21.496042	0.000000	0.000000
779	39	1	1	0.000000	141.128205	141.128205	0.000000	0.000000
780	50	1	1	0.000000	27.760000	27.760000	0.000000	0.000000
781	8	2	2	0.000000	26.625000	26.625000	0.000000	0.000000
782	1	2	3	0.000000	43.000000	43.000000	0.000000	0.000000
783	37	1	1	0.000000	14.189189	14.189189	0.000000	0.000000
784	11	2	2	0.000000	17.727273	17.727273	0.000000	0.000000
785	17	2	2	0.000000	29.588235	29.588235	0.000000	0.000000
786	66	1	1	0.000000	11.590909	11.590909	0.000000	0.000000
787	17	2	1	0.000000	55.941176	55.941176	0.000000	0.000000
788	101	1	1	0.000000	11.415842	11.415842	0.000000	0.000000
789	10	2	2	0.000000	29.600000	29.600000	0.000000	0.000000
790	1	2	1	0.000000	34.000000	34.000000	0.000000	0.000000
791	2	1	1	0.000000	23.500000	23.500000	0.000000	0.000000
792	2	2	1	0.000000	48.500000	33.500000	0.000000	0.000000
793	1890	1	1	0.000000	13.517989	13.517989	0.000000	0.000000
794	46	1	1	0.000000	14.130435	14.130435	0.000000	0.000000
795	58	1	2	0.000000	72.137931	63.534483	0.000000	0.000000
796	3	2	2	0.000000	28.666667	28.666667	0.000000	0.000000
797	30	1	1	0.000000	12.533333	12.533333	0.000000	0.000000
798	6	2	2	0.000000	34.666667	34.666667	0.000000	0.000000
799	23	1	2	0.000000	57.739130	57.739130	0.000000	0.000000
800	62	1	1	0.000000	13.967742	13.967742	0.000000	0.000000
801	115	2	1	0.000000	41.443478	33.417391	0.000000	0.000000
802	674	1	1	0.000000	13.591988	13.591988	0.000000	0.000000
803	384	1	1	0.000000	13.080729	13.080729	0.000000	0.000000
804	1	6	3	0.000000	2038.000000	1109.000000	0.000000	0.000000
805	1	11	3	0.000000	1290.000000	433.000000	0.000000	0.000000
806	1	2	1	0.000000	491.000000	235.000000	0.000000	0.000000
807	4	1	1	0.000000	23.000000	14.000000	0.000000	0.000000
808	91	1	2	0.000000	39.296703	39.296703	0.000000	0.000000
809	21	1	1	0.000000	18.190476	18.190476	0.000000	0.000000
810	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000
811	1	1	2	0.000000	45.000000	45.000000	0.000000	0.000000
812	1	2	2	0.000000	56.000000	56.000000	0.000000	0.000000
813	1	1	1	0.000000	49.000000	49.000000	0.000000	0.000000
814	195	1	2	0.000000	41.994872	32.302564	0.000000	0.000000
815	4	1	2	0.000000	105.250000	50.250000	0.000000	0.000000
816	1	1	2	0.000000	127.000000	72.000000	0.000000	0.000000
817	1	1	3	0.000000	171.000000	81.000000	0.000000	0.000000
818	290	2	1	0.000000	27.410345	27.410345	0.000000	0.000000
819	145	1	1	0.000000	38.468966	33.524138	0.000000	0.000000
820	34	2	2	0.000000	44.500000	44.500000	0.000000	0.000000
821	8	1	1	0.000000	10.000000	10.000000	0.000000	0.000000
822	6	2	2	0.000000	27.666667	27.666667	0.000000	0.000000
823	7	2	2	0.000000	35.285714	35.285714	0.000000	0.000000
824	3	2	1	0.000000	21.333333	21.333333	0.000000	0.000000
825	16	2	1	0.000000	55.437500	46.000000	0.000000	0.000000
826	8	2	1	0.000000	58.750000	58.750000	0.000000	0.000000
827	82	2	1	0.000000	98.573171	81.743902	0.000000	0.000000
828	59	1	1	0.000000	15.440678	15.440678	0.000000	0.000000
829	30	1	1	0.000000	11.333333	11.333333	0.000000	0.000000
830	21	1	1	0.000000	31.428571	19.714286	0.000000	0.000000
831	88	2	2	0.000000	26.988636	26.988636	0.000000	0.000000
832	4	1	3	0.000000	41.500000	41.500000	0.000000	0.000000
833	180	2	2	0.000000	27.555556	18.483333	0.000000	0.000000
834	2	2	1	0.000000	59.000000	59.000000	0.000000	0.000000
835	16	2	1	0.000000	39.125000	39.125000	0.000000	0.000000
836	1	1	2	0.000000	132.000000	106.000000	0.000000	0.000000
837	1	1	2	0.000000	144.000000	118.000000	0.000000	0.000000
838	45	1	1	0.000000	13.955556	13.955556	0.000000	0.000000
839	6	1	1	0.000000	13.333333	13.333333	0.000000	0.000000
840	12	2	2	0.000000	19.000000	19.000000	0.000000	0.000000
841	9	1	1	0.000000	11.111111	11.111111	0.000000	0.000000
842	1230	1	1	0.000000	13.999187	13.999187	0.000000	0.000000
843	50	1	1	0.000000	13.680000	13.680000	0.000000	0.000000
844	40	2	2	0.000000	22.850000	22.850000	0.000000	0.000000
845	8	4	1	0.000000	160.125000	46.875000	0.000000	0.000000
846	34	1	1	0.000000	15.382353	15.382353	0.000000	0.000000
847	3	2	1	0.000000	193.666667	50.666667	0.000000	0.000000
848	9	2	1	0.000000	42.444444	17.111111	0.000000	0.000000
849	65	1	1	0.000000	13.969231	13.969231	0.000000	0.000000
850	63	2	2	0.000000	38.841270	30.587302	0.000000	0.000000
851	1	1	3	0.000000	63.000000	63.000000	0.000000	0.000000
852	445	1	1	0.000000	13.575281	13.575281	0.000000	0.000000
853	6	1	1	0.000000	42.833333	42.833333	0.000000	0.000000
854	2	1	2	0.000000	36.000000	36.000000	0.000000	0.000000
855	33	1	1	0.000000	27.000000	27.000000	0.000000	0.000000
856	177	1	1	0.000000	14.423729	14.423729	0.000000	0.000000
857	46	1	1	0.000000	9.760870	9.760870	0.000000	0.000000
858	7	2	2	0.000000	53.428571	35.000000	0.000000	0.000000
859	65	1	1	0.000000	44.246154	30.923077	0.000000	0.000000
860	4	9	8	0.000000	1135.250000	95.500000	0.000000	0.000000
861	10	1	1	0.000000	16.200000	16.200000	0.000000	0.000000
862	1	1	2	0.000000	58.000000	58.000000	0.000000	0.000000
863	1	2	2	0.000000	63.000000	63.000000	0.000000	0.000000
864	13	2	2	0.000000	23.923077	23.923077	0.000000	0.000000
865	1	3	1	0.000000	386.000000	43.000000	0.000000	0.000000
866	1	4	1	0.000000	345.000000	62.000000	0.000000	0.000000
867	1	5	3	0.000000	224.000000	35.000000	0.000000	0.000000
868	117	2	1	0.000000	39.606838	37.658120	0.000000	0.000000
869	287	1	1	0.000000	14.369338	14.369338	0.000000	0.000000
870	69	1	2	0.000000	51.623188	43.130435	0.000000	0.000000
871	56	1	1	0.000000	12.375000	12.375000	0.000000	0.000000
872	156	1	1	0.000000	13.730769	13.730769	0.000000	0.000000
873	25	2	2	0.000000	64.320000	32.640000	0.000000	0.000000
874	714	2	2	0.000000	41.154062	40.264706	0.000000	0.000000
875	42	2	1	0.000000	45.523810	27.619048	0.000000	0.000000
876	19	1	1	0.000000	12.947368	12.947368	0.000000	0.000000
877	107	2	2	0.000000	28.383178	24.616822	0.000000	0.000000
878	92	1	1	0.000000	13.608696	13.608696	0.000000	0.000000
879	4	2	2	0.000000	28.000000	28.000000	0.000000	0.000000
880	125	1	1	0.000000	13.720000	13.720000	0.000000	0.000000
881	11	2	1	0.000000	27.272727	27.272727	0.000000	0.000000
882	294	1	1	0.000000	13.411565	13.411565	0.000000	0.000000
883	42	1	1	0.000000	16.571429	16.571429	0.000000	0.000000
884	2	1	2	0.000000	22.000000	22.000000	0.000000	0.000000
885	2	2	2	0.000000	35.500000	35.500000	0.000000	0.000000
886	35	1	1	0.000000	12.742857	12.742857	0.000000	0.000000
887	122	1	1	0.000000	13.663934	13.663934	0.000000	0.000000
888	3	0	0	0.000000	30.000000	30.000000	0.000000	0.000000
889	33	1	1	0.000000	52.878788	52.878788	0.000000	0.000000
890	19	2	2	0.000000	29.684211	29.684211	0.000000	0.000000
891	49	1	2	0.000000	27.673469	27.673469	0.000000	0.000000
892	15	2	2	0.000000	135.600000	135.600000	0.000000	0.000000
893	102	1	1	0.000000	12.803922	12.803922	0.000000	0.000000
894	677	1	1	0.000000	13.968981	13.968981	0.000000	0.000000
895	8	1	2	0.000000	39.750000	39.750000	0.000000	0.000000
896	2	1	2	0.000000	53.500000	53.500000	0.000000	0.000000
897	58	1	1	0.000000	16.034483	16.034483	0.000000	0.000000
898	418	2	2	0.000000	40.882775	35.655502	0.000000	0.000000
899	46	1	1	0.000000	15.456522	15.456522	0.000000	0.000000
900	37	1	1	0.000000	62.621622	48.108108	0.000000	0.000000
901	72	1	1	0.000000	12.625000	12.625000	0.000000	0.000000
902	48	1	1	0.000000	16.187500	16.187500	0.000000	0.000000
903	23	2	2	0.000000	27.130435	27.130435	0.000000	0.000000
904	310	1	1	0.000000	12.954839	12.954839	0.000000	0.000000
905	171	1	1	0.000000	14.695906	14.695906	0.000000	0.000000
906	3	2	2	0.000000	35.000000	35.000000	0.000000	0.000000
907	33	1	1	0.000000	16.333333	16.333333	0.000000	0.000000
908	1	2	1	0.000000	66.000000	66.000000	0.000000	0.000000
909	30	1	1	0.000000	81.700000	56.766667	0.000000	0.000000
910	11	1	1	0.000000	23.818182	23.818182	0.000000	0.000000
911	39	2	1	0.000000	56.794872	41.666667	0.000000	0.000000
912	4	2	2	0.000000	118.500000	118.500000	0.000000	0.000000
913	2	2	1	0.000000	88.500000	88.500000	0.000000	0.000000
914	65	2	2	0.000000	47.138462	42.246154	0.000000	0.000000
915	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000
916	1	1	2	0.000000	54.000000	54.000000	0.000000	0.000000
917	1	1	2	0.000000	32.000000	32.000000	0.000000	0.000000
918	2	2	1	0.000000	48.000000	48.000000	0.000000	0.000000
919	3	2	2	0.000000	17.333333	17.333333	0.000000	0.000000
920	61	1	2	0.000000	30.245902	20.770492	0.000000	0.000000
921	27	1	1	0.000000	24.222222	24.222222	0.000000	0.000000
922	93	2	2	0.000000	119.903226	111.172043	0.000000	0.000000
923	9	2	1	0.000000	104.222222	104.222222	0.000000	0.000000
924	1	2	1	0.000000	76.000000	76.000000	0.000000	0.000000
925	1	2	1	0.000000	56.000000	56.000000	0.000000	0.000000
926	210	1	1	0.000000	12.900000	12.900000	0.000000	0.000000
927	50	1	1	0.000000	11.220000	11.220000	0.000000	0.000000
928	323	1	1	0.000000	14.396285	14.396285	0.000000	0.000000
929	249	2	2	0.000000	40.879518	34.795181	0.000000	0.000000
930	3	2	2	0.000000	47.000000	47.000000	0.000000	0.000000
931	3	3	1	0.000000	37.333333	37.333333	0.000000	0.000000
932	6	2	1	0.000000	43.333333	43.333333	0.000000	0.000000
933	1	1	1	0.000000	38.000000	38.000000	0.000000	0.000000
934	1	1	2	0.000000	59.000000	59.000000	0.000000	0.000000
935	3	2	2	0.000000	67.000000	67.000000	0.000000	0.000000
936	4	2	1	0.000000	55.750000	55.750000	0.000000	0.000000
937	34	1	1	0.000000	41.794118	30.705882	0.000000	0.000000
938	40	2	2	0.000000	27.075000	27.075000	0.000000	0.000000
939	2	2	1	0.000000	29.500000	29.500000	0.000000	0.000000
940	9	2	2	0.000000	24.777778	24.777778	0.000000	0.000000
941	51	1	1	0.000000	11.941176	11.941176	0.000000	0.000000
942	47	1	1	0.000000	11.553191	11.553191	0.000000	0.000000
943	5	2	2	0.000000	16.400000	16.400000	0.000000	0.000000
944	48	1	1	0.000000	12.416667	12.416667	0.000000	0.000000
945	2	1	2	0.000000	32.000000	32.000000	0.000000	0.000000
946	480	1	1	0.000000	13.277083	13.277083	0.000000	0.000000
947	84	1	1	0.000000	10.523810	10.523810	0.000000	0.000000
948	50	1	1	0.000000	13.780000	13.780000	0.000000	0.000000
949	21	1	2	0.000000	30.428571	16.619048	0.000000	0.000000
950	27	1	1	0.000000	32.925926	20.222222	0.000000	0.000000
951	65	2	2	0.000000	54.092308	54.092308	0.000000	0.000000
952	1	3	1	0.000000	51.000000	51.000000	0.000000	0.000000
953	53	2	2	0.000000	56.113208	56.113208	0.000000	0.000000
954	61	1	1	0.000000	41.639344	41.639344	0.000000	0.000000
955	3	0	0	0.000000	37.666667	37.666667	0.000000	0.000000
956	5	2	2	0.000000	25.200000	25.200000	0.000000	0.000000
957	68	1	1	0.000000	16.294118	16.294118	0.000000	0.000000
958	21	1	1	0.000000	40.428571	32.952381	0.000000	0.000000
959	38	1	2	0.000000	50.447368	50.447368	0.000000	0.000000
960	46	1	1	0.000000	13.086957	13.086957	0.000000	0.000000
961	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000
962	19	2	2	0.000000	22.947368	22.947368	0.000000	0.000000
963	1678	1	2	0.000000	27.966031	26.537545	0.000000	0.000000
964	35	1	1	0.000000	16.114286	16.114286	0.000000	0.000000
965	3	1	2	0.000000	30.000000	30.000000	0.000000	0.000000
966	2	1	2	0.000000	44.500000	44.500000	0.000000	0.000000
967	1	2	4	0.000000	102.000000	102.000000	0.000000	0.000000
968	11	1	2	0.000000	25.909091	25.909091	0.000000	0.000000
969	19	2	2	0.000000	40.894737	40.894737	0.000000	0.000000
970	114	1	1	0.000000	14.517544	14.517544	0.000000	0.000000
971	48	1	1	0.000000	91.958333	91.958333	0.000000	0.000000
972	96	1	1	0.000000	26.781250	25.593750	0.000000	0.000000
973	1	1	3	0.000000	41.000000	41.000000	0.000000	0.000000
974	17	2	2	0.000000	74.882353	37.058824	0.000000	0.000000
975	4	1	1	0.000000	23.000000	23.000000	0.000000	0.000000
976	17	1	2	0.000000	42.352941	42.352941	0.000000	0.000000
977	33	1	1	0.000000	15.575758	15.575758	0.000000	0.000000
978	4	2	2	0.000000	28.000000	28.000000	0.000000	0.000000
979	38	1	1	0.000000	13.473684	13.473684	0.000000	0.000000
980	28	1	1	0.000000	15.714286	15.714286	0.000000	0.000000
981	10	2	2	0.000000	32.800000	32.800000	0.000000	0.000000
982	1	2	1	0.000000	117.000000	27.000000	0.000000	0.000000
983	47	1	1	0.000000	14.234043	14.234043	0.000000	0.000000
984	9	2	2	0.000000	22.333333	22.333333	0.000000	0.000000
985	50	1	1	0.000000	18.100000	18.100000	0.000000	0.000000
986	1	1	3	0.000000	38.000000	38.000000	0.000000	0.000000
987	1	1	3	0.000000	80.000000	80.000000	0.000000	0.000000
988	1	1	4	0.000000	202.000000	202.000000	0.000000	0.000000
989	6	2	3	0.000000	233.000000	233.000000	0.000000	0.000000
990	2	4	1	0.000000	151.000000	151.000000	0.000000	0.000000
